id,name,address,operator
DORM-00265,,3 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757448 TENTRONIC ENGINEERING SERVICES PTE. LTD.,
DORM-00334,,147 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757510 Yangchen Engineering Pte Ltd,
DORM-45690,19 SINGAPORE 417801 LV Engineering,23 KAKI BUKIT ROAD 4 #01,Pte. Ltd.
DORM-45993,22 THE SPLENDOUR SINGAPORE 658070 AVK ENGINEERING,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-46519,,430 TAGORE INDUSTRIAL AVENUE SINDO INDUSTRIAL ESTATE SINGAPORE 787810 LBD ENGINEERING PTE. LTD.,
DORM-45087,18 BARTLEY BIZ CENTRE SINGAPORE 417807 RED-POWER ELECTRICAL ENGINEERING,13 KAKI BUKIT ROAD 4 #03,PTE LTD
DORM-00139,,10 SENOKO CRESCENT SINGAPORE 758266 KER HUAT METAL PTE LTD,
DORM-00249,,191 KAKI BUKIT AVENUE 1 SINGAPORE 416030 KINGSTON SANITARY & PLUMBING PTE LTD,
DORM-00843,32 Bartley Biz Centre Singapore 417808 LIAN HENG HUAT AIR-CON SERVICES,15 Kaki Bukit Road 4 #01,PTE LTD
DORM-00715,,36A QUALITY ROAD SINGAPORE 618807 AUSTRALIAN FRUIT JUICE (S) PTE. LIMITED,
DORM-00321,,132 TAGORE LANE SINGAPORE 787556 NGEE CHENG ELECTRIC COMPANY (PRIVATE) LIMITED,
DORM-00817,,27 CHANGI SOUTH AVENUE 2 CHOO BUILDING CENTRE SINGAPORE 48659 5 CHOO BUILDING MATERIALS CO. PTE. LTD.,
DORM-45871,1389 SINGAPORE 319053 EGEO MARBLE,1 TOA PAYOH INDUSTRIAL PARK #01,PTE LTD
DORM-00766,35 BARTLEY BIZ CENTRE SINGAPORE 417808 ANCHORAGE CONSTRUCTION CO,15 KAKI BUKIT ROAD 4 #01,PTE LTD
DORM-00584,JO INDUSTRIES,21 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757457 KEN,PTE LTD
DORM-00590,,10 HARVEY ROAD SINGAPORE 369614 MALAYSIA DAIRY INDUSTRIES PRIVATE LIMITED,
DORM-00617,,14 SENOKO CRESCENT SINGAPORE 758268 SINYA INDUSTRIES PTE. LTD.,
DORM-00626,,11 GUL DRIVE SINGAPORE 629462 BEN'S EXPRESS ENGINEERING PTE LTD,
DORM-45339,,46 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416126 JPL BUILDERS PTE LTD,
DORM-01066,38 THE SPLENDOUR SINGAPORE 658070 HAOWEI CONSTRUCTION,31 BUKIT BATOK CRESCENT #01,PTE LTD
DORM-00706,,19 KIAN TECK AVENUE SINGAPORE 628903 MEGAWATTS ENGINEERING SERVICES PTE LTD,
DORM-45766,,23 Tuas Avenue 10 Singapore 639149 RELIANCE PRODUCTS PTE. LTD.,
DORM-45818,,67D TUAS BAY DRIVE WEST SPRING SINGAPORE 636823 SENTRON ENGINEERING (S) PTE LTD,
DORM-45789,,8 TUAS LINK 1 SINGAPORE 638593 AZEN MANUFACTURING PTE LTD,
DORM-45803,,4 TUAS AVENUE 13 SINGAPORE 638976 IEG OILFIELD SERVICES PTE. LTD.,
DORM-45823,,12 LOYANG WALK SINGAPORE 508795 CHUAN LAM PRODUCTION PTE. LTD.,
DORM-45856,,17 KAKI BUKIT ROAD 2 K.B. WAREHOUSE COMPLEX SINGAPORE 417846 ONEGROUP(1) INVESTMENT PTE. LTD.,
DORM-46581,37 SINGAPORE 417808 ROMAN BUILDERS,15 KAKI BUKIT ROAD 4 BARTLEY BIZ CENTRE #01,PTE LTD
DORM-46569,06 KB INDUSTRIAL BUILDING SINGAPORE 4161 75 TONG MEN TECHNOLOGY,10 KAKI BUKIT ROAD 1 #03,PTE. LTD.
DORM-46540,17 BARTLEY BIZ CENTRE SINGAPORE 417807 GIN CHIA MANAGEMENT,13 KAKI BUKIT ROAD 4 #03,PTE. LTD.
DORM-45072,21 BARTLEY BIZ CENTRE SINGAPORE 417807 GUAN LEE HOE ENGINEERING,13 KAKI BUKIT ROAD 4 #03,PTE LTD
DORM-00348,,70 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416150 EE RENO & CONTRACT,
DORM-00390,,13 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757453 TYT BUILDERS PTE LTD,
DORM-00439,,9 WOODLANDS INDUSTRIAL PARK E2 NORDIX SINGAPORE 757451 VISIONICS ENGINEERING PTE. LTD.,
DORM-00844,53 BARTLEY BIZ CENTRE SINGAPORE 417808 SWEE ENG,15 KAKI BUKIT ROAD 4 #01,GROUP (PTE. LTD.)
DORM-00284,,53 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757473 QE ELEMECH ENGINEERING PTE. LTD.,
DORM-00501,77 SINGAPORE 608583 K. W. CONST & ENGRG,42 TOH GUAN ROAD EAST #01,PTE. LTD.
DORM-00571,,232 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757298 JIRUI ELECTRONICS TECHNOLOGY PTE. LTD.,
DORM-00589,03 SINGAPORE 757471 NAM FOONG I.D.,49 WOODLANDS INDUSTRIAL PARK E2 #03,PTE. LTD.
DORM-01023,,18 WOODLANDS INDUSTRIAL PARK E6 WOODLANDS INDUSTRIAL PARK E S INGAPORE 757796 VINJOE ENGINEERING & CONSTRUCTION PTE LTD,
DORM-00783,22 BARTLEY BIZ CENTRE SINGAPORE 417807 SHENAZ TRADING,13 KAKI BUKIT ROAD 4 #03,PTE. LTD
DORM-45561,24 BARTLEY BIZ CENTRE SINGAPORE 417807 VISION CREATIVE,13 KAKI BUKIT ROAD 4 #03,PTE LTD
DORM-00558,,12 LOYANG STREET SINGAPORE 508845 CONTINENTAL ENGINEERING ENTERPRISE PTE LTD,
DORM-00431,00 SINGAPORE 757794 ZECON ENGINEERING WORKS,16 WOODLANDS INDUSTRIAL PARK E6 #01,PTE LTD
DORM-45532,49 SINGAPORE 608580 NEW WEST,36 TOH GUAN ROAD EAST #01,COAST (PRIVATE) LIMITED
DORM-01083,,35 JOO KOON ROAD SINGAPORE 628987 SINWA (SINGAPORE) PTE LTD,
DORM-00325,,17 WOODLANDS INDUSTRIAL PARK E2 NORDIX SINGAPORE 757455 CHENG YAN CONTRACTOR PTE. LTD.,
DORM-00131,28 KB INDUSTRIAL BUILDING SINGAPORE 4161 75 JAG ENGINEERING (S),10 KAKI BUKIT ROAD 1 #03,PTE. LTD.
DORM-00564,,2 SENOKO CRESCENT SINGAPORE 758259 RIGGING & MARINE SERVICES PTE LTD,
DORM-00685,,73 WOODLANDS INDUSTRIAL PARK E2 NORDIX SINGAPORE 757483 E.ID PROJECTS PTE. LTD.,
DORM-00687,TERRACE SINGAP ORE 757497 QUADUNION BUILDERS,121 WOODLANDS INDUSTRIAL PARK E5 WOODLANDS E,PTE. LTD.
DORM-45454,43 BARTLEY BIZ CENTRE SINGAPORE 417808 EFFICIENT ELECTRICAL,15 KAKI BUKIT ROAD 4 #01,PTE. LTD.
DORM-45412,20 THE SPLENDOUR SINGAPORE 658070 KIM CHENG CONSTRUCTION,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-00997,25 SINGAPORE 498765 STANCEL CONSTRUCTION,15 CHANGI NORTH STREET 1 #01,PTE. LTD
DORM-00755,,74 SENOKO DRIVE SINGAPORE 758241 MAXSTEEL ENTERPRISE PTE LTD,
DORM-45621,23 BARTLEY BIZ CENTRE SINGAPORE 417807 HAMORU ENGINEERING,13 KAKI BUKIT ROAD 4 #03,PRIVATE LIMITED
DORM-46452,48 SINGAPORE 608580 COMPLEXART,36 TOH GUAN ROAD EAST #01,PTE. LTD.
DORM-45930,44 THE SPLENDOUR SINGAPORE 658070 BUILDWICK ENGINEERING,31 BUKIT BATOK CRESCENT #01,PTE. LTD.
DORM-46451,,38 JOO KOON CIRCLE SINGAPORE 629063 LEE ENG HUAT TRADING PTE. LTD.,
DORM-00329,75 SINGAPORE 608583 YEO'S BROTHER TRANSPORT SERVICES,42 TOH GUAN ROAD EAST #01,
DORM-00370,,10 SENOKO DRIVE SINGAPORE 758198 LITAFLEX PLASTICS MANUFACTURING PTE LTD,
DORM-00097,,50 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416130 YEW SENG HENG ENGINEERING PTE LTD,
DORM-00797,13 SINGAPORE 498765 Degrille,15 CHANGI NORTH STREET 1 #01,Pte Ltd
DORM-00482,SUS INDUSTRIES,13 KIAN TECK DRIVE SINGAPORE 628830 AL,PTE LTD
DORM-00496,,51 YISHUN INDUSTRIAL PARK A SINGAPORE 768726 PACIFIC C.A.M. TRADING ENTERPRISE,
DORM-00266,,33 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757463 HARVE ENGINEERING PTE. LTD.,
DORM-01029,FI COMPANY,9 TUAS SOUTH STREET 10 SINGAPORE 636942 THE HI,PTE. LTD.
DORM-00267,,35 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757464 HARVE ENGINEERING PTE. LTD.,
DORM-00548,,12 FIFTH LOK YANG ROAD SINGAPORE 629762 JAY & B TRADING PTE. LTD.,
DORM-00875,,4 GUL STREET 3 SINGAPORE 629263 SENG LEONG PROJECT PTE LTD,
DORM-00598,,10 SENOKO LOOP SINGAPORE 758148 LIAN WANG TRADING PTE LTD,
DORM-45498,,6 TUAS SOUTH STREET 8 SINGAPORE 637003 GREENWAY ENVIRONMENTAL WASTE MANAGEMENT PTE LTD,
DORM-46521,,32C TUAS AVENUE 11 PLATINUM@PIONEER SINGAPORE 636879 RJ ENGINEERING CONSULTANCY PTE. LTD.,
DORM-45475,PLAST TECHNOLOGY,35 SUNGEI KADUT STREET 1 SINGAPORE 729340 K,PTE LTD
DORM-00337,,25 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757459 TENTRONIC ENGINEERING SERVICES PTE. LTD,
DORM-45538,,38 TUAS AVENUE 11 PLATINUM@PIONEER SINGAPORE 639115 FEDERAL SINGAPORE COMPANY,
DORM-45873,ELECTRIC,38F TUAS AVENUE 11 SINGAPORE 636861 GAIN CITY BEST,PTE LTD
DORM-46640,51 SINGAPORE 417808 R1 CONTRACTOR,15 KAKI BUKIT ROAD 4 BARTLEY BIZ CENTRE #01,PTE. LTD.
DORM-00420,,61 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757477 BSC INDUSTRIES PRIVATE LIMITED,
DORM-00839,41 BARTLEY BIZ CENTRE SINGAPORE 417808 KWONG NGEE ENGINEERING,15 KAKI BUKIT ROAD 4 #01,PTE LTD
DORM-01022,45 BARTLEY BIZ CENTRE SINGAPORE 417808 Elca Contract Flooring,15 KAKI BUKIT ROAD 4 #01,Pte Ltd
DORM-00468,,184 TAGORE LANE SINGAPORE 787582 LIANG SENG HENG INDUSTRIES PTE. LIMITED,
DORM-00855,52 BARTLEY BIZ CENTRE SINGAPORE 417808 MAXI HOME FURNISHING,15 KAKI BUKIT ROAD 4 #01,PTE. LTD.
DORM-01114,,13 WOODLANDS LINK SINGAPORE 738725 KIMLY FOOD HOLDINGS PTE. LTD.,
DORM-00333,,71 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757482 BENG SHUTTER DOORS INTERNATIONAL PTE. LTD.,
DORM-00613,,15 TUAS SOUTH STREET 5 SINGAPORE 637570 FIRST RECYCLING INDUSTRIES PTE LTD,
DORM-01037,,7 TUAS SOUTH STREET 10 SINGAPORE 637096 SWHL PTE. LTD.,
DORM-00991,PAC BUILDING SINGAPORE 637106 TRANSCO-PAC TRANSPORT & ENVIRONMENTAL,8 TUAS SOUTH STREET 8 TRANSCO,PTE. LTD.
DORM-46643,,11 TUAS SOUTH STREET 8 SINGAPORE 637005 HENG TAI CONSTRUCTION PTE. LTD.,
DORM-00999,,10 TUAS SOUTH STREET 6 SINGAPORE 636961 STANDARD ACCESS SINGAPORE PTE. LTD.,
DORM-00050,,12 FAN YOONG ROAD SINGAPORE 629790 CHUAN DURN PLASTIC INDUSTRIES PTE LTD,
DORM-45663,,32F TUAS AVENUE 11 PLATINUM@PIONEER SINGAPORE 636855 LEADS SPECIALIST SERVICES PTE. LTD.,
DORM-00897,,3 TUAS SOUTH STREET 8 SINGAPORE 637004 HENG TAI CONSTRUCTION PTE. LTD.,
DORM-00414,,69 WOODLANDS INDUSTRIAL PARK E2 SINGAPORE 757481 GALAXY STUDIO INTERIOR PTE. LTD.,
DORM-00388,,67 WOODLANDS INDUSTRIAL PARK E2 NORDIX SINGAPORE 757480 HONG LEE STEEL INDUSTRIES CO. PTE. LTD.,
DORM-00688,18 SINGAPORE 498765 DESIGN 18 (S),15 CHANGI NORTH STREET 1 #01,PTE LTD
DORM-00342,,3 MANDAI LINK SINGAPORE 728651 ORIENTAL FOOD & SERVICES PTE LTD,
DORM-01113,33 SINGAPORE 498765 FELICITY ENGINEERING,15 CHANGI NORTH STREET 1 #01,PTE LTD
DORM-01137,03 SINGAPORE 498765 AP PROJECTS & INFRASTRUCTURE,15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-01146,32 SINGAPORE 498765 KEIFER CONSTRUCTION,15 CHANGI NORTH STREET 1 #01,PRIVATE LIMITED
DORM-00601,,40 TAGORE LANE SINGAPORE 787489 SIN LEE HENG IRON WORKS AWNING PTE LTD,
DORM-45459,CRANE,32D TUAS AVENUE 11 SINGAPORE 636880 UNI,PTE LTD
DORM-45490,,32 TUAS AVENUE 9 SINGAPORE 639184 BESCOAT MANUFACTURING PTE LTD,
DORM-45393,,34 TUAS AVENUE 11 PLATINUM @PIONEER SINGAPORE 639111 FLOW WAY ENGINEERING PTE. LTD.,
DORM-00968,,30 TUAS AVENUE 11 SINGAPORE 639108 BAUER TECHNOLOGIES FAR EAST PTE LTD,
DORM-45691,NI 28 TRADING,115 UBI AVENUE 4 CIVIC TERRACE WAREHOUSE SINGAPORE 408763 U,PTE. LTD.
DORM-45716,04 Singapore 498765 PERFECTION GENERAL SERVICES,15 Changi North Street 1 #01,PTE. LTD.
DORM-45730,13 Bartley Biz Centre Singapore 417807 NTH CONSTRUCTION,13 Kaki Bukit Road 4 #03,PTE LTD
DORM-45788,,53L TUAS SOUTH AVENUE 1 TUAS COVE INDUSTRIAL CENTRE SINGAPORE 637279 TAT JING CONSTRUCTION,
DORM-45783,10 BARTLEY BIZ CENTRE SINGAPORE 417807 KOW YEE CIVIL & CONSTRUCTION,13 KAKI BUKIT ROAD 4 #03,PTE. LTD.
DORM-45910,19 PAYA UBI INDUSTRIAL PARK SINGAPORE 408934 STANCEL CONSTRUCTION,53 UBI AVENUE 1 #03,PTE. LTD.
DORM-45868,,2 CHIN BEE AVENUE SINGAPORE 619927 TAT LEE ENGINEERING PRIVATE LIMITED,
DORM-45837,,112 PIONEER ROAD SINGAPORE 639593 SINGAPORE SAFETY GLASS PTE LTD,
DORM-45932,,3 TUAS SOUTH STREET 10 SINGAPORE 636871 CARPENTER GLOBAL PTE. LTD.,
DORM-45926,08 PAYA UBI INDUSTRIAL PARK SINGAPORE 408934 DY M&E,53 UBI AVENUE 1 #03,PTE. LTD.
DORM-45982,27 SINGAPORE 408933 UNI-TAT ICE & MARKETING,51 UBI AVENUE 1 #02,PTE LTD
DORM-45972,29 BARTLEY BIZ CENTRE SINGAPORE 417807 HING SHENG ENGINEERING,13 KAKI BUKIT ROAD 4 #03,PTE. LTD.
DORM-46483,53 PAYA UBI INDUSTRIAL PARK SINGAPORE 408934 C S K ENGINEERING WORKS,53 UBI AVENUE 1 #01,PTE. LTD.
DORM-46507,,4 SECOND CHIN BEE ROAD SINGAPORE 618771 ST Paper Resources Pte Ltd,
DORM-46558,,6 TUAS AVENUE 12 SINGAPORE 639026 NEW CENTURY RECYCLING,
DORM-46573,04 BARTLEY BIZ CENTRE SINGAPORE 417807 FIRST MOTORING,13 KAKI BUKIT ROAD 4 #03,PTE. LTD.
DORM-46633,,32 KAKI BUKIT PLACE SINGAPORE 416210 PROFLEX INDUSTRIES PTE LTD,
DORM-46661,,51E TUAS SOUTH AVENUE 1 TUAS COVE INDUSTRIAL CENTRE SINGAPORE 637264 GREEN OCEAN MARINE & ENGINEERING PTE LTD,
DORM-00427,,11 GUL STREET 2 SINGAPORE 629296 THONG ON INDUSTRIES PTE LTD,
DORM-01099,22 SINGAPORE 498765 SHUN YI CHENG CONTRACT ENGINEERING,15 CHANGI NORTH STREET 1 #01,PTE LTD
DORM-01196,,18 SENOKO CRESCENT SINGAPORE 758272 ZERO SPOT LAUNDRY SERVICE PTE LTD,
DORM-00203,,80 INTERNATIONAL ROAD SINGAPORE 629170 LIAN HOE LEONG & BROTHERS PTE. LTD.,
DORM-45316,,7 TUAS VIEW CLOSE SINGAPORE 637489 WINWALL TECHNOLOGY PTE LTD,
DORM-45564,,38C PLATINUM@PIONEER TUAS AVENUE 11 SINGAPORE 636858 BIOPRO SOLUTIONS PTE. LTD.,
DORM-46539,,32H TUAS AVENUE 11 PLATINUM@PIONEER SINGAPORE 636857 SRI SUN ENGINEERING & CONSTRUCTION PTE. LTD.,
DORM-00594,,102 NEYTHAL ROAD SINGAPORE 628590 KHONG LIENG TRADING COMPANY PTE LTD.,
DORM-00980,,14 JOO KOON CIRCLE SINGAPORE 629045 CT VEGETABLES & FRUITS PTE LTD,
DORM-01122,BENI STEEL,3 PIONEER SECTOR WALK SINGAPORE 627897 ASIA,INDUSTRIES (PTE) LTD
DORM-01162,,3 CHIN BEE AVENUE SINGAPORE 619928 P'ART 1 DESIGN PTE LTD,
DORM-45061,,12 KAMPONG AMPAT SINGAPORE 368319 10 KAMPONG AMPAT SINGAPOR E 368318 14 KAMPONG AMPAT SINGAPORE 368320 NAILI PRINT MEDIA PTE. LTD.,
DORM-00472,19 SINGAPORE 498765 DESIGN 18 (S),15 CHANGI NORTH STREET 1 #01,PTE LTD
DORM-00540,1391 SINGAPORE 319053 EGEO MARBLE,1 TOA PAYOH INDUSTRIAL PARK #01,PTE LTD
DORM-01031,,8 LOYANG WALK SINGAPORE 508791 METALLIC ENGINEERING (F.E.) PTE LTD,
DORM-00966,,82 & 84 JOO KOON CIRCLE SINGAPORE 629101 HWEE JAN (S) PTE LTD,
DORM-00763,14 SINGAPORE 608579 GROUTECH SYSTEMS,34 TOH GUAN ROAD EAST #01,PTE LTD
DORM-01192,TECH GLOBAL,32G TUAS AVENUE 11 SINGAPORE 636856 SWEES,PTE. LTD.
DORM-00227,,28 SUNGEI KADUT STREET 4 SINGAPORE 729053 NG GUAN SENG WOODWORKING INDUSTRIAL PTE. LTD.,
DORM-45315,,5 KALLANG WAY 2A SINGAPORE 347494 LUBRITRADE TRADING PTE LTD,
DORM-45584,,30 SENOKO DRIVE SENOKO INDUSTRIAL ESTATE SINGAPORE 758215 HARA HONG KONG TIM SUM PTE LTD,
DORM-45905,16 KB INDUSTRIAL BUILDING SINGAPORE 4161 75 B M ENGINEERING CONTRACTOR AND TRADING,10 KAKI BUKIT ROAD 1 #03,PTE. LTD.
DORM-45815,,1 SELETAR AEROSPACE HEIGHTS SINGAPORE 797547 WAH SON ENGINEERING PTE. LTD.,
DORM-45957,33 KB INDUSTRIAL BUILDING SINGAPORE 4161 75 FOO BROTHERS,10 KAKI BUKIT ROAD 1 #03,PTE. LTD.
DORM-45884,,42 WOODLANDS TERRACE SINGAPORE 738457 THAI SING FOODSTUFFS INDUSTRY PTE LTD,
DORM-45861,66 ENTERPRISE HUB SINGAPORE 608582 XIN NETWORKS,40 TOH GUAN ROAD EAST #01,PTE. LTD.
DORM-45919,00 HAFARY CENTRE SINGAPORE 409836 HAFARY CENTRE,105 EUNOS AVENUE 3 #06,PTE LTD
DORM-45925,,11 SECOND CHIN BEE ROAD SINGAPORE 618777 RIC MARINE & OFFSHORE SUPPLIES PTE. LTD.,
DORM-45946,,"16K ENTERPRISE ROAD, ENTERPRISE 10, SINGAPORE 627659 PREMIER ACCESS PLATFORMS PRIVATE LIMITED",
DORM-45974,,16G Enterprise Road Enterprise 10 Singapore 627656 LPC INDUSTRIAL SERVICES PTE LTD,
DORM-46436,,12C ENTERPRISE ROAD ENTERPRISE 10 SINGAPORE 627683 GWT MARINE PTE. LTD.,
DORM-46016,07 SINGAPORE 416175 VANTURE SYSTEM,10 KAKI BUKIT ROAD 1 #03,PTE. LTD.
DORM-46433,04 KB INDUSTRIAL BUILDING SINGAPORE 4161 75 LDC GENERAL CONSTRUCTION,10 KAKI BUKIT ROAD 1 #03,PTE LTD
DORM-46470,,51 KAKI BUKIT INDUSTRIAL TERRACE SINGAPORE 416131 SG WIREMAN PTE. LTD.,
DORM-46447,,12L ENTERPRISE ROAD ENTERPRISE 10 SINGAPORE 627691 GWT MARINE PTE. LTD.,
DORM-46455,,401 TAGORE INDUSTRIAL AVENUE SINGAPORE 787797 DE PALMCO PRIVATE LIMITED,
DORM-46541,38 KB INDUSTRIAL BUILDING SINGAPORE 4161 75 JUNXIN ENGINEERING,10 KAKI BUKIT ROAD 1 #03,PTE. LTD.
DORM-46565,40 KB INDUSTRIAL BUILDING SINGAPORE 4161 75 CONSEAL CONSTRUCTION,10 KAKI BUKIT ROAD 1 #03,PTE. LTD.
DORM-46624,56 BARTLEY BIZ CENTRE SINGAPORE 417808 MESPEC,15 KAKI BUKIT ROAD 4 #01,PRIVATE LIMITED
DORM-46621,,10R ENTERPRISE ROAD ENTERPRISE 10 SINGAPORE 627675 JMS CONSTRUCTION PTE LTD,
DORM-01057,03 SINGAPORE 608578 CBL AIRCON ENGINEERING,32 TOH GUAN ROAD EAST #01,PTE. LTD.
DORM-45390,2128 SINGAPORE 489979 MUN SOON INDUSTRIES,3013 BEDOK INDUSTRIAL PARK E #01,PTE. LTD.
DORM-01078,,25 KIAN TECK AVENUE SINGAPORE 628906 FAXMECH ENGINEERING SERVICES PTE LTD,
DORM-00562,,14 WOODLANDS WALK SINGAPORE 738394 PD SCIENTIFIC PTE. LTD.,
DORM-45384,03 BARTLEY BIZ CENTRE SINGAPORE 417807 CRIMSON ID,13 KAKI BUKIT ROAD 4 #03,PTE LTD
DORM-00865,2092 SINGAPORE 489979 MUN SOON INDUSTRIES,3013 BEDOK INDUSTRIAL PARK E #01,PTE. LTD.
DORM-00989,,142 WOODLANDS INDUSTRIAL PARK E5 SINGAPORE 757858 YI PEK ENGINEERING PTE. LTD.,
DORM-45325,21 SINGAPORE 498765 ACCESSTECH ENGINEERING,15 CHANGI NORTH STREET 1 #01,PTE. LTD.
DORM-00733,,59 LOYANG WAY SINGAPORE 508750 BENEL SINGAPORE PTE LTD,
DORM-46498,,16H ENTERPRISE ROAD ENTERPRISE 10 SINGAPORE 627657 HI CON (S) PTE. LTD.,
DORM-46605,,30 WOODLANDS LOOP SINGAPORE 738319 YEO ENG KOON (S) PTE LTD,
DORM-00500,85 NORTHLINK BUILDING SINGAPORE 757695 THIAM BUILDING CONSTRUCTION,10 ADMIRALTY STREET #06,PTE LTD
DORM-46623,"02, SIN MING AUTOCITY SINGAPORE Singapore 5 75722 S & H MOTOR","160 SIN MING DRIVE, #07",PTE LTD
DORM-46625,"08, SIN MING AUTOCITY SINGAPORE Singapore 5 75722 M.S.Q. LANDSCAPING","160 SIN MING DRIVE, #01",PTE. LTD.
DORM-46653,17 SIN MING AUTOCITY SINGAPORE 575722 CAR TIMES AUTOLUTION,160 SIN MING DRIVE #07,PTE LTD
DORM-46655,"04, SIN MING AUTOCITY SINGAPORE Singapore 5 75722 CAR TIMES AUTOLUTION","160 SIN MING DRIVE, #02",PTE LTD
DORM-90018,TIO-L SERVICE RESORT & COUNTRY CLUB NATIONAL SERVICE RESORT & COUNTRY CLUB,50 NEO TIEW LANE 3 S718828,
DORM-90001,,"5 Corporation Drive, Singapore 619774 AETOS HOLDINGS PTE. LTD. AETOS HOLDINGS PTE. LTD.",
DORM-90003,ITNIOG-ALP POTREE. L 2T1D8.396) HOMEKEEPER INTERNATIONAL,"116 Rangoon Road (116A,B,C RANGOON ROAD SINGAPORE 218394 118A,B ,HCO RMANEKGEOEOPNER R IONATDER S",PTE. LTD.
DORM-90004,,221 East Coast Road Singapore 428918 (NGO Shelter) HUMARITARIAN ORGANIZATION FOR MIGRATION ECONOMICS (H.O.M.E) HUMARITARIAN ORGANIZATION FOR MIGRATION ECONOMICS (H.O.M.E),
DORM-90005,,429 Race Course Road ISLAND MAIDS (GROUP) PTE LTD ISLAND MAIDS (GROUP) PTE LTD,
DORM-90006,TIO-L SERVICE RESORT & COUNTRY CLUB NATIONAL SERVICE RESORT & COUNTRY CLUB,10 CHANGI COAST WALK NATIONAL SERVICE RESORT & COUN S499739,
DORM-90007,00814C@PULAU SEMAKAU Quek & Quek Civil Engineering Pte Ltd Quek & Quek Civil Engineering,MK34,Pte Ltd
DORM-90008,,420 Keramat Road Singapore 758859 WELL CARE HOME PTE LTD WELL CARE HOME PTE LTD,
DORM-90010,,"1A Short Street, Singapore 188210 TS GROUP PTE. LTD. TS GROUP PTE. LTD.",
DORM-90011,,"107 Circuit Road, Singapore 379481 Tstap Residence Pte. Ltd. Tstap Residence Pte. Ltd.",
DORM-90012,,"60 Boundary Close, Singapore 567730 COLIWOO HOSTELS PTE. LTD. COLIWOO HOSTELS PTE. LTD.",
DORM-90013,,"100 Ulu Pandan Road, Singapore 596471 COLIWOO HOSTELS PTE. LTD. COLIWOO HOSTELS PTE. LTD.",
DORM-90014,,2A Jalan Seh Chuan Singapore 599213 ISG Marketplace Pte. Ltd (ISG is subsidiary of SCB Group) ISG Marketplace Pte. Ltd,
DORM-90015,,"38 Teck Whye Crescent, Singapore 688945 Tstap Residence Pte. Ltd. Tstap Residence Pte. Ltd.",
DORM-90016,TIO-L TRADE UNION CONGRESS Centre for Domestic Employees (CDE),75 Pasir Panjang Road Singapore 118507,
DORM-90017,,240 SIME ROAD SINGAPORE ISLAND COUNTRY CLUB S288303 The Keppel Club Keppel Club,
DORM-00030,,500 Old Chua Chu Kang Road Singapore 698924 Sungei Tengah Lodge TG25 Pte Ltd,
DORM-00035,,70 Tuas South Avenue 1 Singapore 637285 Tuas View Dormitory TS Management Services Pte Ltd,
DORM-00022,,"2 Seletar North Link, Singapore 797601 PPT Lodge 1B S11 Granuity Management Pte Ltd",
DORM-00007,,6 Tuas South Street 15 Singapore 636906 CDPL (Tuas) Dormitory Capital Development (Tuas) Pte Ltd,
DORM-00019,,12 Kranji Road Singapore 739522 Kranji Lodge 1 Vobis Enterprise Pte Ltd,
DORM-46508,,39A Soon Lee Road Singapore 628089 Pioneer Lodge TS Management Services Pte Ltd,
DORM-00034,,1 Tuas South Street 12 Singapore 636946 Tuas South Dormitory Nexus Point Investments Pte Ltd,
DORM-00021,,51 North Coast Avenue Singapore 756992 North Coast Lodge Draco Venture Pte Ltd,
DORM-00006,13 Singapore 608541 Cassia @ Penjuru Seatrium (SG),"11 Penjuru Walk, #02",Pte Ltd
DORM-00036,01 Singapore 608596 Westlite Toh Guan Dormitory Westlite Dormitory (Toh Guan),"28 Toh Guan Road East, #02",Pte Ltd
DORM-00003,01 Singapore 619415 Avery Lodge Averic,2D Jalan Papan #02,Pte. Ltd.
DORM-00037,Lian Beng (Papan) Pte Ltd ( known as Aspri Westlite Papan) Centurion - Lian Beng (Papan),5C Jalan Papan Singapore 619420 Centurion,Pte Ltd
DORM-00015,,58 Penjuru Place Singapore 608562 Jurong Penjuru Dormitory 1 MINESTONE CORPORATION PTE. LTD.,
DORM-00016,,36 Penjuru Place Singapore 608560 Jurong Penjuru Dormitory 2 MINESTONE CORPORATION PTE. LTD.,
DORM-00039,15 Singapore 729940 Westlite Mandai Dormitory Lian Beng - Centurion (Dormitory),34 Mandai Estate #01,Pte Ltd
